ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1992-09-21,2476.155113917734,-1507.7623221925587,6599.157782608563,2476.155113917734,2476.155113917734,210.49359485904108,210.49359485904108,210.49359485904108,54.887967565971024,54.887967565971024,54.887967565971024,155.60562729307009,155.60562729307009,155.60562729307009,0.0,0.0,0.0,2686.648708776775
1992-09-22,2477.8270874707528,-1047.6958834928448,6726.365361920506,2477.8270874707528,2477.8270874707528,213.54595125813753,213.54595125813753,213.54595125813753,61.636980133187286,61.636980133187286,61.636980133187286,151.90897112495026,151.90897112495026,151.90897112495026,0.0,0.0,0.0,2691.37303872889
1992-09-24,2481.1710345767906,-1011.25443674188,6890.05439443974,2481.1710345767906,2481.1710345767906,216.36165876483213,216.36165876483213,216.36165876483213,73.04491321813528,73.04491321813528,73.04491321813528,143.3167455466968,143.3167455466968,143.3167455466968,0.0,0.0,0.0,2697.5326933416227
1992-09-25,2482.8430081298093,-1427.6699126382518,6609.803835329249,2482.8430081298093,2482.8430081298093,172.3632956138459,172.3632956138459,172.3632956138459,33.776805490503286,33.776805490503286,33.776805490503286,138.58649012334266,138.58649012334266,138.58649012334266,0.0,0.0,0.0,2655.206303743655
1992-09-28,2487.8589287888667,-1469.4586722024253,6933.393668099534,2487.8589287888667,2487.8589287888667,178.65698323033808,178.65698323033808,178.65698323033808,54.887967566065,54.887967566065,54.887967566065,123.76901566427308,123.76901566427308,123.76901566427308,0.0,0.0,0.0,2666.5159120192047
1992-09-29,2489.5309023418854,-1305.5573177866513,6732.0679235070165,2489.5309023418854,2489.5309023418854,180.58068879574293,180.58068879574293,180.58068879574293,61.63698013301237,61.63698013301237,61.63698013301237,118.94370866273057,118.94370866273057,118.94370866273057,0.0,0.0,0.0,2670.1115911376282
1992-09-30,2491.202875894904,-1404.2650071971411,6694.380773114516,2491.202875894904,2491.202875894904,164.3046848591463,164.3046848591463,164.3046848591463,49.97022283153614,49.97022283153614,49.97022283153614,114.33446202761017,114.33446202761017,114.33446202761017,0.0,0.0,0.0,2655.5075607540502
1992-10-01,2492.874849447923,-1422.5758416619317,6638.08410150478,2492.874849447923,2492.874849447923,183.07581114358692,183.07581114358692,183.07581114358692,73.04491321765228,73.04491321765228,73.04491321765228,110.03089792593465,110.03089792593465,110.03089792593465,0.0,0.0,0.0,2675.9506605915103
1992-10-06,2501.234717213018,-1439.3005914835637,6851.318464845884,2501.234717213018,2501.234717213018,157.29218082226092,157.29218082226092,157.29218082226092,61.63698013316259,61.63698013316259,61.63698013316259,95.65520068909834,95.65520068909834,95.65520068909834,0.0,0.0,0.0,2658.526898035279
1992-10-08,2504.5786643190554,-1469.7725104337492,6633.617365355217,2504.5786643190554,2504.5786643190554,167.16418843999108,167.16418843999108,167.16418843999108,73.04491321778897,73.04491321778897,73.04491321778897,94.11927522220212,94.11927522220212,94.11927522220212,0.0,0.0,0.0,2671.7428527590464
1992-10-09,2506.250637872075,-2081.3491777919758,6914.270510300759,2506.250637872075,2506.250637872075,128.09669233803967,128.09669233803967,128.09669233803967,33.77680549051219,33.77680549051219,33.77680549051219,94.31988684752751,94.31988684752751,94.31988684752751,0.0,0.0,0.0,2634.3473302101147
1992-10-12,2511.2665585311315,-1393.0484623412142,6691.517921725955,2511.2665585311315,2511.2665585311315,153.395863127714,153.395863127714,153.395863127714,54.887967565944166,54.887967565944166,54.887967565944166,98.50789556176981,98.50789556176981,98.50789556176981,0.0,0.0,0.0,2664.6624216588457
1992-10-13,2512.93853208415,-1827.225817964383,7034.787933405552,2512.93853208415,2512.93853208415,162.57557960177513,162.57557960177513,162.57557960177513,61.636980133304704,61.636980133304704,61.636980133304704,100.93859946847041,100.93859946847041,100.93859946847041,0.0,0.0,0.0,2675.5141116859254
1992-10-14,2514.6105056371694,-1625.5651964427525,7093.601876873472,2514.6105056371694,2514.6105056371694,153.74640666455988,153.74640666455988,153.74640666455988,49.970222831152604,49.970222831152604,49.970222831152604,103.77618383340729,103.77618383340729,103.77618383340729,0.0,0.0,0.0,2668.356912301729
1992-10-15,2516.2824791901885,-994.4073208872417,6826.227315325164,2516.2824791901885,2516.2824791901885,179.9845032258636,179.9845032258636,179.9845032258636,73.04491321802068,73.04491321802068,73.04491321802068,106.93959000784291,106.93959000784291,106.93959000784291,0.0,0.0,0.0,2696.266982416052
1992-10-20,2524.642346955283,-1240.3788359991731,6754.284443703603,2524.642346955283,2524.642346955283,186.06598973651833,186.06598973651833,186.06598973651833,61.63698013313793,61.63698013313793,61.63698013313793,124.42900960338041,124.42900960338041,124.42900960338041,0.0,0.0,0.0,2710.7083366918014
1992-10-21,2526.314320508302,-1283.694408051974,6589.477328330432,2526.314320508302,2526.314320508302,177.57061319990444,177.57061319990444,177.57061319990444,49.97022283138233,49.97022283138233,49.97022283138233,127.60039036852211,127.60039036852211,127.60039036852211,0.0,0.0,0.0,2703.8849337082065
1992-10-22,2527.986294061321,-1374.1438063217702,6884.520264458243,2527.986294061321,2527.986294061321,203.50102630715398,203.50102630715398,203.50102630715398,73.04491321770499,73.04491321770499,73.04491321770499,130.456113089449,130.456113089449,130.456113089449,0.0,0.0,0.0,2731.487320368475
1992-10-25,2533.0022147203777,-1762.8089881195879,6666.9088216179825,2533.0022147203777,2533.0022147203777,-173.88231023747826,-173.88231023747826,-173.88231023747826,-310.31536145595777,-310.31536145595777,-310.31536145595777,136.43305121847945,136.43305121847945,136.43305121847945,0.0,0.0,0.0,2359.1199044828995
1992-10-28,2538.0181353794346,-1300.8942701617987,6857.6118548526465,2538.0181353794346,2538.0181353794346,187.53271577949556,187.53271577949556,187.53271577949556,49.97022283114333,49.97022283114333,49.97022283114333,137.56249294835223,137.56249294835223,137.56249294835223,0.0,0.0,0.0,2725.55085115893
1992-10-29,2539.6901089324533,-1635.1234614896966,6589.2160529150615,2539.6901089324533,2539.6901089324533,209.81985788802325,209.81985788802325,209.81985788802325,73.04491321784167,73.04491321784167,73.04491321784167,136.77494467018158,136.77494467018158,136.77494467018158,0.0,0.0,0.0,2749.5099668204766
1992-10-30,2541.3620824854725,-1253.204565919303,6867.967679033661,2541.3620824854725,2541.3620824854725,169.19856178000308,169.19856178000308,169.19856178000308,33.776805490407526,33.776805490407526,33.776805490407526,135.42175628959552,135.42175628959552,135.42175628959552,0.0,0.0,0.0,2710.5606442654757
1992-11-03,2548.049976697548,-1180.2479333966376,6886.107938530294,2548.049976697548,2548.049976697548,186.77383548771112,186.77383548771112,186.77383548771112,61.636980133097,61.636980133097,61.636980133097,125.13685535461416,125.13685535461416,125.13685535461416,0.0,0.0,0.0,2734.823812185259
1992-11-04,2549.7219502505673,-1184.5159072910394,6845.1816379070315,2549.7219502505673,2549.7219502505673,171.60653171252122,171.60653171252122,171.60653171252122,49.97022283137306,49.97022283137306,49.97022283137306,121.6363088811482,121.6363088811482,121.6363088811482,0.0,0.0,0.0,2721.3284819630885
1992-11-05,2551.393923803586,-1439.8016892145524,7168.519091734021,2551.393923803586,2551.393923803586,190.95165012665845,190.95165012665845,190.95165012665845,73.04491321771603,73.04491321771603,73.04491321771603,117.90673690894239,117.90673690894239,117.90673690894239,0.0,0.0,0.0,2742.3455739302444
1992-11-06,2553.0658973566046,-1453.1682719467913,6768.9914170446455,2553.0658973566046,2553.0658973566046,147.80413463038334,147.80413463038334,147.80413463038334,33.77680549083333,33.77680549083333,33.77680549083333,114.02732913955002,114.02732913955002,114.02732913955002,0.0,0.0,0.0,2700.870031986988
1992-11-09,2558.0818180156616,-1593.4423397826831,6632.979452352484,2558.0818180156616,2558.0818180156616,157.1698095821624,157.1698095821624,157.1698095821624,54.88796756615246,54.88796756615246,54.88796756615246,102.28184201600995,102.28184201600995,102.28184201600995,0.0,0.0,0.0,2715.251627597824
1992-11-11,2561.4257651216994,-1545.701846713812,6966.226760361733,2561.4257651216994,2561.4257651216994,145.06219306147844,145.06219306147844,145.06219306147844,49.970222831134045,49.970222831134045,49.970222831134045,95.09197023034439,95.09197023034439,95.09197023034439,0.0,0.0,0.0,2706.487958183178
1992-11-12,2563.0977386747186,-1190.0793709455681,7205.501910761605,2563.0977386747186,2563.0977386747186,164.91769343206397,164.91769343206397,164.91769343206397,73.04491321785272,73.04491321785272,73.04491321785272,91.87278021421123,91.87278021421123,91.87278021421123,0.0,0.0,0.0,2728.0154321067826
1992-11-13,2564.7697122277373,-1306.0022991369926,6798.122912649524,2564.7697122277373,2564.7697122277373,122.7405879004368,122.7405879004368,122.7405879004368,33.776805490719745,33.776805490719745,33.776805490719745,88.96378240971706,88.96378240971706,88.96378240971706,0.0,0.0,0.0,2687.510300128174
1992-11-18,2573.129579992832,-1555.5880498610709,6829.535471202825,2573.129579992832,2573.129579992832,129.68491161313284,129.68491161313284,129.68491161313284,49.97022283098953,49.97022283098953,49.97022283098953,79.71468878214331,79.71468878214331,79.71468878214331,0.0,0.0,0.0,2702.814491605965
1992-11-19,2574.801553545851,-1473.2913798127688,6870.384781143463,2574.801553545851,2574.801553545851,151.92870793146045,151.92870793146045,151.92870793146045,73.04491321808445,73.04491321808445,73.04491321808445,78.883794713376,78.883794713376,78.883794713376,0.0,0.0,0.0,2726.7302614773116
1992-11-20,2576.4735270988704,-1525.8601694324593,7013.92186537901,2576.4735270988704,2576.4735270988704,112.10432802905503,112.10432802905503,112.10432802905503,33.77680549060617,33.77680549060617,33.77680549060617,78.32752253844886,78.32752253844886,78.32752253844886,0.0,0.0,0.0,2688.5778551279254
1992-11-23,2581.489447757927,-1418.8687738611147,6831.596287835879,2581.489447757927,2581.489447757927,132.71000652056276,132.71000652056276,132.71000652056276,54.8879675662845,54.8879675662845,54.8879675662845,77.82203895427826,77.82203895427826,77.82203895427826,0.0,0.0,0.0,2714.1994542784896
1992-11-24,2583.161421310946,-1467.080176762102,6802.02916743143,2583.161421310946,2583.161421310946,139.4963846980947,139.4963846980947,139.4963846980947,61.63698013290553,61.63698013290553,61.63698013290553,77.85940456518915,77.85940456518915,77.85940456518915,0.0,0.0,0.0,2722.6578060090405
1992-11-25,2584.8333948639647,-1628.7337470831708,7094.740476054802,2584.8333948639647,2584.8333948639647,127.87673568065871,127.87673568065871,127.87673568065871,49.9702228313137,49.9702228313137,49.9702228313137,77.906512849345,77.906512849345,77.906512849345,0.0,0.0,0.0,2712.7101305446236
1992-11-26,2586.5053684169843,-1542.4894227828827,7342.786283823279,2586.5053684169843,2586.5053684169843,150.95605416798904,150.95605416798904,150.95605416798904,73.04491321786378,73.04491321786378,73.04491321786378,77.91114095012526,77.91114095012526,77.91114095012526,0.0,0.0,0.0,2737.461422584973
1992-11-27,2588.177341970003,-1243.0112482881107,6732.452832070365,2588.177341970003,2588.177341970003,111.60366096319956,111.60366096319956,111.60366096319956,33.77680549072864,33.77680549072864,33.77680549072864,77.82685547247092,77.82685547247092,77.82685547247092,0.0,0.0,0.0,2699.7810029332027
1992-11-30,2593.1932626290595,-1500.937354535271,6891.640272407215,2593.1932626290595,2593.1932626290595,131.5964930643139,131.5964930643139,131.5964930643139,54.887967565872756,54.887967565872756,54.887967565872756,76.70852549844112,76.70852549844112,76.70852549844112,0.0,0.0,0.0,2724.7897556933735
1992-12-01,2594.865236182078,-1604.389362467788,6838.345420329974,2594.865236182078,2594.865236182078,137.63063992176404,137.63063992176404,137.63063992176404,61.636980133047636,61.636980133047636,61.636980133047636,75.99365978871639,75.99365978871639,75.99365978871639,0.0,0.0,0.0,2732.4958761038424
1992-12-02,2596.537209735098,-1556.7828686757275,7115.3526644700605,2596.537209735098,2596.537209735098,125.08470121571855,125.08470121571855,125.08470121571855,49.9702228310747,49.9702228310747,49.9702228310747,75.11447838464383,75.11447838464383,75.11447838464383,0.0,0.0,0.0,2721.6219109508165
1992-12-03,2598.2091832881165,-1177.6311336553,6976.69989781877,2598.2091832881165,2598.2091832881165,147.14196747937214,147.14196747937214,147.14196747937214,73.04491321800046,73.04491321800046,73.04491321800046,74.09705426137165,74.09705426137165,74.09705426137165,0.0,0.0,0.0,2745.3511507674884
1992-12-04,2599.8811568411356,-1496.8005947044112,6980.522938318093,2599.8811568411356,2599.8811568411356,106.75942081546836,106.75942081546836,106.75942081546836,33.77680549061506,33.77680549061506,33.77680549061506,72.98261532485328,72.98261532485328,72.98261532485328,0.0,0.0,0.0,2706.640577656604
1992-12-10,2609.912998159249,-1569.843282699933,6671.528188911051,2609.912998159249,2609.912998159249,141.34777916299672,141.34777916299672,141.34777916299672,73.04491321787482,73.04491321787482,73.04491321787482,68.3028659451219,68.3028659451219,68.3028659451219,0.0,0.0,0.0,2751.2607773222458
1992-12-11,2611.584971712268,-1294.7886575854523,6936.723251307286,2611.584971712268,2611.584971712268,102.53315440378066,102.53315440378066,102.53315440378066,33.77680549077116,33.77680549077116,33.77680549077116,68.7563489130095,68.7563489130095,68.7563489130095,0.0,0.0,0.0,2714.1181261160486
1992-12-14,2616.600892371325,-1449.935361558358,6927.143716006925,2616.600892371325,2616.600892371325,129.32112302461775,129.32112302461775,129.32112302461775,54.8879675660048,54.8879675660048,54.8879675660048,74.43315545861294,74.43315545861294,74.43315545861294,0.0,0.0,0.0,2745.9220153959427
1992-12-15,2618.272865924344,-1452.3729015446706,6651.916280804143,2618.272865924344,2618.272865924344,139.748606013983,139.748606013983,139.748606013983,61.636980133022966,61.636980133022966,61.636980133022966,78.11162588096003,78.11162588096003,78.11162588096003,0.0,0.0,0.0,2758.021471938327
1992-12-16,2619.9448394773626,-1727.6620331915085,6781.948757300334,2619.9448394773626,2619.9448394773626,132.80222668666067,132.80222668666067,132.80222668666067,49.97022283106544,49.97022283106544,49.97022283106544,82.8320038555952,82.8320038555952,82.8320038555952,0.0,0.0,0.0,2752.747066164023
1992-12-17,2621.6168130303813,-1877.7925515974814,6638.651911271624,2621.6168130303813,2621.6168130303813,161.7068700693124,161.7068700693124,161.7068700693124,73.04491321791647,73.04491321791647,73.04491321791647,88.66195685139593,88.66195685139593,88.66195685139593,0.0,0.0,0.0,2783.323683099694
1992-12-18,2623.2887865834005,-1227.3685604022335,6851.983382351579,2623.2887865834005,2623.2887865834005,129.42749713960677,129.42749713960677,129.42749713960677,33.77680549062396,33.77680549062396,33.77680549062396,95.65069164898283,95.65069164898283,95.65069164898283,0.0,0.0,0.0,2752.716283723007
1992-12-21,2628.3047072424574,-1408.2788474748006,7134.595117147516,2628.3047072424574,2628.3047072424574,178.6240691158369,178.6240691158369,178.6240691158369,54.887967566098766,54.887967566098766,54.887967566098766,123.73610154973815,123.73610154973815,123.73610154973815,0.0,0.0,0.0,2806.9287763582943
1992-12-22,2629.976680795476,-1131.193725583052,7203.763347292669,2629.976680795476,2629.976680795476,197.04302085358924,197.04302085358924,197.04302085358924,61.636980133156946,61.636980133156946,61.636980133156946,135.40604072043232,135.40604072043232,135.40604072043232,0.0,0.0,0.0,2827.019701649065
1992-12-23,2631.6486543484953,-1354.4830716567174,6932.467805631465,2631.6486543484953,2631.6486543484953,198.10411945189335,198.10411945189335,198.10411945189335,49.97022283092089,49.97022283092089,49.97022283092089,148.13389662097245,148.13389662097245,148.13389662097245,0.0,0.0,0.0,2829.7527738003887
1992-12-24,2633.320627901514,-1320.4404485865805,6808.551157960646,2633.320627901514,2633.320627901514,234.86824903435726,234.86824903435726,234.86824903435726,73.0449132181482,73.0449132181482,73.0449132181482,161.8233358162091,161.8233358162091,161.8233358162091,0.0,0.0,0.0,2868.188876935871
1993-01-04,2651.7123369847222,-1043.9910071804563,7260.486006767117,2651.7123369847222,2651.7123369847222,382.8752986416089,382.8752986416089,382.8752986416089,54.88796756623085,54.88796756623085,54.88796756623085,327.987331075378,327.987331075378,327.987331075378,0.0,0.0,0.0,3034.587635626331
1993-01-05,2653.3843105377414,-1036.6333434923167,7263.973075003329,2653.3843105377414,2653.3843105377414,400.804221987602,400.804221987602,400.804221987602,61.636980133132276,61.636980133132276,61.636980133132276,339.1672418544697,339.1672418544697,339.1672418544697,0.0,0.0,0.0,3054.1885325253434
1993-01-06,2655.05628409076,-1422.1958491702017,7150.010644263965,2655.05628409076,2655.05628409076,398.7918645759567,398.7918645759567,398.7918645759567,49.970222831285874,49.970222831285874,49.970222831285874,348.82164174467084,348.82164174467084,348.82164174467084,0.0,0.0,0.0,3053.848148666717
1993-01-07,2656.728257643779,-1223.735567946275,7371.611892260996,2656.728257643779,2656.728257643779,429.8445729992445,429.8445729992445,429.8445729992445,73.04491321806422,73.04491321806422,73.04491321806422,356.79965978118037,356.79965978118037,356.79965978118037,0.0,0.0,0.0,3086.5728306430237
1993-01-08,2658.4002311967984,-869.2397728792433,7315.017844367173,2658.4002311967984,2658.4002311967984,396.75359450473064,396.75359450473064,396.75359450473064,33.7768054905529,33.7768054905529,33.7768054905529,362.97678901417777,362.97678901417777,362.97678901417777,0.0,0.0,0.0,3055.153825701529
1993-01-14,2668.432072514912,-1106.777135555134,7221.803469494099,2668.432072514912,2668.432072514912,432.2412351590564,432.2412351590564,432.2412351590564,73.04491321793857,73.04491321793857,73.04491321793857,359.19632194111773,359.19632194111773,359.19632194111773,0.0,0.0,0.0,3100.6733076739683
1993-01-15,2670.1040460679305,-980.7995316889895,7451.114143235162,2670.1040460679305,2670.1040460679305,385.7425092463851,385.7425092463851,385.7425092463851,33.776805490709016,33.776805490709016,33.776805490709016,351.9657037556761,351.9657037556761,351.9657037556761,0.0,0.0,0.0,3055.8465553143155
1993-01-18,2675.1199667269875,-1205.386469616797,7370.408895758021,2675.1199667269875,2675.1199667269875,376.1074946362428,376.1074946362428,376.1074946362428,54.88796756585715,54.88796756585715,54.88796756585715,321.21952707038565,321.21952707038565,321.21952707038565,0.0,0.0,0.0,3051.2274613632303
1993-01-19,2676.791940280006,-661.5517739596206,7222.028430034339,2676.791940280006,2676.791940280006,370.2273773308595,370.2273773308595,370.2273773308595,61.63698013310759,61.63698013310759,61.63698013310759,308.5903971977519,308.5903971977519,308.5903971977519,0.0,0.0,0.0,3047.0193176108655
1993-01-20,2678.4639138330253,-1209.9447413286516,7132.903812860179,2678.4639138330253,2678.4639138330253,345.111140274926,345.111140274926,345.111140274926,49.97022283137104,49.97022283137104,49.97022283137104,295.140917443555,295.140917443555,295.140917443555,0.0,0.0,0.0,3023.5750541079515
1993-01-21,2680.1358873860445,-1089.3635772142,7104.033508952066,2680.1358873860445,2680.1358873860445,354.15899803448855,354.15899803448855,354.15899803448855,73.04491321807525,73.04491321807525,73.04491321807525,281.1140848164133,281.1140848164133,281.1140848164133,0.0,0.0,0.0,3034.294885420533
1993-01-22,2681.807860939063,-1168.1203046524088,7327.373471323733,2681.807860939063,2681.807860939063,300.53673614015315,300.53673614015315,300.53673614015315,33.77680549056181,33.77680549056181,33.77680549056181,266.75993064959135,266.75993064959135,266.75993064959135,0.0,0.0,0.0,2982.3445970792163
1993-01-25,2686.82378159812,-874.435333878344,7077.228226159088,2686.82378159812,2686.82378159812,279.1152816756357,279.1152816756357,279.1152816756357,54.88796756595114,54.88796756595114,54.88796756595114,224.22731410968456,224.22731410968456,224.22731410968456,0.0,0.0,0.0,2965.939063273756
1993-01-27,2690.167728704158,-962.1562684875039,6923.6778093563125,2690.167728704158,2690.167728704158,248.621143260412,248.621143260412,248.621143260412,49.970222831226515,49.970222831226515,49.970222831226515,198.6509204291855,198.6509204291855,198.6509204291855,0.0,0.0,0.0,2938.78887196457
1993-01-28,2691.8397022571767,-1298.8453747269377,7385.257470933212,2691.8397022571767,2691.8397022571767,260.3529478714339,260.3529478714339,260.3529478714339,73.04491321830699,73.04491321830699,73.04491321830699,187.3080346531269,187.3080346531269,187.3080346531269,0.0,0.0,0.0,2952.1926501286107
1993-01-29,2693.511675810196,-775.3284773569183,6868.548166996285,2693.511675810196,2693.511675810196,210.9206549981676,210.9206549981676,210.9206549981676,33.776805490448254,33.776805490448254,33.776805490448254,177.14384950771935,177.14384950771935,177.14384950771935,0.0,0.0,0.0,2904.4323308083635
1993-02-01,2698.527596469253,-1294.0337712651203,6726.636033220756,2698.527596469253,2698.527596469253,209.67378494113527,209.67378494113527,209.67378494113527,54.887967565989236,54.887967565989236,54.887967565989236,154.78581737514602,154.78581737514602,154.78581737514602,0.0,0.0,0.0,2908.201381410388
1993-02-02,2700.1995700222715,-934.936866370933,7103.876528546004,2700.1995700222715,2700.1995700222715,211.8589816822009,211.8589816822009,211.8589816822009,61.636980133082936,61.636980133082936,61.636980133082936,150.22200154911795,150.22200154911795,150.22200154911795,0.0,0.0,0.0,2912.0585517044724
1993-02-03,2701.8715435752906,-1218.8527828785307,7039.235734355661,2701.8715435752906,2701.8715435752906,197.068701149417,197.068701149417,197.068701149417,49.97022283145623,49.97022283145623,49.97022283145623,147.09847831796077,147.09847831796077,147.09847831796077,0.0,0.0,0.0,2898.9402447247076
1993-02-04,2703.5435171283093,-1229.39726481002,7163.872295597394,2703.5435171283093,2703.5435171283093,218.40157178929138,218.40157178929138,218.40157178929138,73.04491321763392,73.04491321763392,73.04491321763392,145.3566585716575,145.3566585716575,145.3566585716575,0.0,0.0,0.0,2921.9450889176005
1993-02-05,2705.215490681328,-1522.7181871279358,7112.29537445797,2705.215490681328,2705.215490681328,178.6785931602505,178.6785931602505,178.6785931602505,33.77680549057071,33.77680549057071,33.77680549057071,144.9017876696798,144.9017876696798,144.9017876696798,0.0,0.0,0.0,2883.8940838415783
1993-02-08,2710.2314113403854,-1410.1928534601045,7150.483089108565,2710.2314113403854,2710.2314113403854,204.70278748270053,204.70278748270053,204.70278748270053,54.88796756608319,54.88796756608319,54.88796756608319,149.81481991661735,149.81481991661735,149.81481991661735,0.0,0.0,0.0,2914.934198823086
1993-02-09,2711.903384893404,-1252.221160592185,7079.012428193252,2711.903384893404,2711.903384893404,214.55715515829408,214.55715515829408,214.55715515829408,61.636980133216895,61.636980133216895,61.636980133216895,152.92017502507716,152.92017502507716,152.92017502507716,0.0,0.0,0.0,2926.460540051698
1993-02-10,2713.575358446423,-1178.6104627489974,6960.468684835865,2713.575358446423,2713.575358446423,206.3593023312077,206.3593023312077,206.3593023312077,49.97022283121723,49.97022283121723,49.97022283121723,156.3890794999905,156.3890794999905,156.3890794999905,0.0,0.0,0.0,2919.9346607776306
1993-02-11,2715.247331999442,-1095.2334071936837,7054.724622809665,2715.247331999442,2715.247331999442,233.01934808783923,233.01934808783923,233.01934808783923,73.04491321777061,73.04491321777061,73.04491321777061,159.97443487006862,159.97443487006862,159.97443487006862,0.0,0.0,0.0,2948.266680087281
1993-02-12,2716.9193055524606,-1184.3546125042249,7119.855995228031,2716.9193055524606,2716.9193055524606,197.19658195683323,197.19658195683323,197.19658195683323,33.77680549045713,33.77680549045713,33.77680549045713,163.4197764663761,163.4197764663761,163.4197764663761,0.0,0.0,0.0,2914.1158875092938
1993-02-15,2721.9352262115176,-935.6076564952218,7186.898498859855,2721.9352262115176,2721.9352262115176,225.21481731823204,225.21481731823204,225.21481731823204,54.887967565924306,54.887967565924306,54.887967565924306,170.3268497523077,170.3268497523077,170.3268497523077,0.0,0.0,0.0,2947.15004352975
1993-02-16,2723.6071997645367,-1141.1405302869298,7293.987673078765,2723.6071997645367,2723.6071997645367,232.2912213641943,232.2912213641943,232.2912213641943,61.63698013305012,61.63698013305012,61.63698013305012,170.65424123114417,170.65424123114417,170.65424123114417,0.0,0.0,0.0,2955.898421128731
1993-02-17,2725.2791733175554,-1519.175896297906,7011.480337777248,2725.2791733175554,2725.2791733175554,219.58283288338916,219.58283288338916,219.58283288338916,49.970222831446954,49.970222831446954,49.970222831446954,169.6126100519422,169.6126100519422,169.6126100519422,0.0,0.0,0.0,2944.8620062009445
1993-02-18,2726.951146870574,-1542.4811082288618,6853.949314705731,2726.951146870574,2726.951146870574,240.04925220613916,240.04925220613916,240.04925220613916,73.04491321764496,73.04491321764496,73.04491321764496,167.0043389884942,167.0043389884942,167.0043389884942,0.0,0.0,0.0,2967.000399076713
1993-02-22,2733.6390410826502,-982.3353615804955,7097.33773709566,2733.6390410826502,2733.6390410826502,192.86898691056604,192.86898691056604,192.86898691056604,54.887967566159396,54.887967566159396,54.887967566159396,137.98101934440663,137.98101934440663,137.98101934440663,0.0,0.0,0.0,2926.5080279932163
1993-02-23,2735.311014635669,-1270.7818916570507,7070.849691376427,2735.311014635669,2735.311014635669,187.28533599128136,187.28533599128136,187.28533599128136,61.63698013319224,61.63698013319224,61.63698013319224,125.64835585808912,125.64835585808912,125.64835585808912,0.0,0.0,0.0,2922.5963506269504
1993-02-24,2736.982988188688,-1103.5661645824746,6972.45128280241,2736.982988188688,2736.982988188688,161.2161196701395,161.2161196701395,161.2161196701395,49.970222831207955,49.970222831207955,49.970222831207955,111.24589683893156,111.24589683893156,111.24589683893156,0.0,0.0,0.0,2898.1991078588276
1993-02-25,2738.6549617417077,-856.8031181317964,7093.277626947935,2738.6549617417077,2738.6549617417077,167.86817054552765,167.86817054552765,167.86817054552765,73.04491321778164,73.04491321778164,73.04491321778164,94.823257327746,94.823257327746,94.823257327746,0.0,0.0,0.0,2906.5231322872355
1993-02-26,2740.3269352947264,-1353.1451325390317,6776.556171448817,2740.3269352947264,2740.3269352947264,110.24611209826632,110.24611209826632,110.24611209826632,33.77680549049967,33.77680549049967,33.77680549049967,76.46930660776664,76.46930660776664,76.46930660776664,0.0,0.0,0.0,2850.5730473929925
1993-02-27,2741.998908847745,-1436.6608164348247,7145.278444519752,2741.998908847745,2741.998908847745,93.30931924202275,93.30931924202275,93.30931924202275,36.99847221682893,36.99847221682893,36.99847221682893,56.310847025193816,56.310847025193816,56.310847025193816,0.0,0.0,0.0,2835.308228089768
1993-03-01,2745.342855953783,-1637.3043271909762,6902.347781701276,2745.342855953783,2745.342855953783,66.1522091271279,66.1522091271279,66.1522091271279,54.887967566253366,54.887967566253366,54.887967566253366,11.264241560874535,11.264241560874535,11.264241560874535,0.0,0.0,0.0,2811.495065080911
1993-03-02,2747.014829506802,-1537.4616380648688,7005.4024875791265,2747.014829506802,2747.014829506802,48.434439569964034,48.434439569964034,48.434439569964034,61.63698013333433,61.63698013333433,61.63698013333433,-13.202540563370292,-13.202540563370292,-13.202540563370292,0.0,0.0,0.0,2795.449269076766
1993-03-03,2748.686803059821,-1471.2121853042238,7077.771572869622,2748.686803059821,2748.686803059821,11.33180574187267,11.33180574187267,11.33180574187267,49.97022283115787,49.97022283115787,49.97022283115787,-38.638417089285205,-38.638417089285205,-38.638417089285205,0.0,0.0,0.0,2760.018608801694
1993-03-04,2750.35877661284,-1453.9367367682155,6754.741102818433,2750.35877661284,2750.35877661284,8.274300881178458,8.274300881178458,8.274300881178458,73.04491321801338,73.04491321801338,73.04491321801338,-64.77061233683492,-64.77061233683492,-64.77061233683492,0.0,0.0,0.0,2758.6330774940184
1993-03-05,2752.030750165859,-1436.6064498981348,6842.789650044911,2752.030750165859,2752.030750165859,-57.5329411106521,-57.5329411106521,-57.5329411106521,33.776805490386096,33.776805490386096,33.776805490386096,-91.30974660103819,-91.30974660103819,-91.30974660103819,0.0,0.0,0.0,2694.4978090552067
1993-03-09,2758.7186443779347,-1499.8159659002497,6880.990243214814,2758.7186443779347,2758.7186443779347,-133.819449623893,-133.819449623893,-133.819449623893,61.636980133167555,61.636980133167555,61.636980133167555,-195.45642975706056,-195.45642975706056,-195.45642975706056,0.0,0.0,0.0,2624.8991947540417
1993-03-10,2760.390617930954,-1628.6257386003506,6518.145506660774,2760.390617930954,2760.390617930954,-169.50220880687604,-169.50220880687604,-169.50220880687604,49.970222831387595,49.970222831387595,49.970222831387595,-219.47243163826363,-219.47243163826363,-219.47243163826363,0.0,0.0,0.0,2590.888409124078
